energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,hyperparam_seed,hyperparam_l2_regularization,hyperparam_kfold,hyperparam_epochs,perf_top1_accuracy,perf_top5_accuracy,perf_top10_accuracy,perf_top20_accuracy,hyperparam_l2_regularization_x_is_parallel,hyperparam_kfold_x_is_parallel
-0.864438286367544,-0.8545890043038479,-0.8643946739663991,-1.4421578255260703,-1.601719614659151,0.0066974192743202,-0.8553822221590485,-1.4176419335293988,-1.568823730725132,-1.5540145905432794,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-1.2910681889096152,-4.0371746350005693e-17,0.3335808283771756,0.2819283637956559,0.5065298936873023,0.3018970570862312,0.09425781615390057,-1.2910681889096152
-0.179608964081976,-0.5006752857739029,-0.2014547116463008,-1.452061940056799,-1.5780327157947058,-0.13681763427534,-0.7287077545678416,-1.0323714577834846,-1.130239379483451,-1.65803836451563,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-7.656710514656253e-17,-0.8678050142451514,-0.2025312172290032,0.2819283637956559,0.041349379076526,0.3018970570862312,0.09425781615390057,-0.06412455098348932
-0.1664745027985789,-0.4942863243079365,-0.1887670451772267,-1.441586534958374,-1.5832722141610347,-0.1196670190822577,-0.7247573490817907,-0.9168342401327316,-1.130239379483451,-1.6554355671418317,-1.6296678115170893,True,-0.7698310860544334,0.4465398907646751,-7.656710514656253e-17,-4.0371746350005693e-17,0.6016368511802651,0.6722907136665275,0.9717104082980784,0.754742642715553,0.4465398907646751,-0.06412455098348932
-0.1527431945261713,-0.4846832945171824,-0.1753050773702913,-1.437734480969981,-1.5762862163392628,-0.1358468447361089,-0.7221543792070172,-0.8932765097304356,-1.130239379483451,-1.65809954655168,-1.657594244319456,True,0.7572745784195146,3.4416913763379854e-16,-7.656710514656253e-17,-4.0371746350005693e-17,0.3335808283771756,-0.1084339860752156,0.041349379076526,-0.1509485285430905,0.09425781615390057,-0.06412455098348932
-0.1581140766159426,-0.4840871504187851,-0.1802762279027579,-1.4241430928978438,-1.5541275044983305,-0.1191816243126422,-0.721683054996849,-0.7834999144814715,-1.0425225092351151,-1.6598443959074325,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-7.656710514656253e-17,-4.0371746350005693e-17,0.3335808283771756,0.2819283637956559,0.041349379076526,0.3018970570862312,0.09425781615390057,-0.06412455098348932
-0.151459491972439,-0.4901167221568606,-0.1744747857854133,-1.4223219621965135,-1.5488880061320014,-0.1151366678991794,-0.721266405991417,-0.7537616008901661,-0.954805638986779,-1.6580164846029353,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-7.656710514656253e-17,-4.0371746350005693e-17,0.0655248055740862,0.2819283637956559,0.9717104082980784,0.754742642715553,0.09425781615390057,-0.06412455098348932
-0.690222551881696,-0.7668093407181259,-0.6958998595954011,-1.4021886228013565,-1.5542366607142952,0.0662391776804926,-0.8198592361293373,-0.7528163677973312,-0.954805638986779,-1.6134237723454417,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-0.6040777764622971,-4.0371746350005693e-17,0.6016368511802651,-0.1084339860752156,0.5065298936873023,0.3018970570862312,0.09425781615390057,-0.6040777764622971
-0.8598630356383817,-0.8524241495922393,-0.8599791632721269,-1.3763804293113833,-1.5485605374841058,0.0722257131724176,-0.8533903020176568,-0.7566522426325472,-1.0425225092351151,-1.5547943315532815,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-1.2910681889096152,-4.0371746350005693e-17,-2.3469793996537187,-2.4506080853004453,-3.214914223198907,-3.773713213577664,0.09425781615390057,-1.2910681889096152
-0.1639546330843228,-0.4904812216913092,-0.1861584296150797,-1.435273051354907,-1.542775258037951,-0.1864896990326632,-0.7238056102989479,-0.8044183176403916,-0.8670887687384429,-1.6574670930199156,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-0.260582570238638,-0.5292088859698211,-1.0066992856382715,-2.0602457354295733,-2.7497337085881317,-2.415176456689699,0.09425781615390057,-0.260582570238638
-0.1623754702813762,-0.4883095539042905,-0.1845380534334078,-1.4436927931725834,-1.5706100931090732,-0.1525120651595757,-0.7250097951000883,-0.9641442695894084,-1.130239379483451,-1.6566181579108994,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,0.082912635985021,-0.748290294787312,-0.4705872400320926,-0.1084339860752156,0.041349379076526,0.754742642715553,0.09425781615390057,0.082912635985021
-0.1571691717738041,-0.4854497655008361,-0.179486719337312,-1.451545139483593,-1.5875293065836769,-0.2355145707638324,-0.7244103854650383,-1.0041423083890677,-1.2179562497317875,-1.6576382977463922,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-0.947572982685956,0.692998245089594,-0.4705872400320926,-0.4987963359460872,0.5065298936873023,0.754742642715553,0.09425781615390057,-0.947572982685956
-0.1565089854167006,-0.4900775469732516,-0.1791837268483111,-1.4531867570265615,-1.5865469006399904,-0.5646122245631663,-0.7246091318296985,-1.0038069646870638,-1.2179562497317875,-1.658560706884961,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,0.7699030484323393,-0.6717939358890432,0.3335808283771756,-0.4987963359460872,-0.8890116501450264,-1.056639699801734,0.09425781615390057,0.7699030484323393
-0.1667877425195386,-0.5035350741773573,-0.1896848935269871,-1.4534701744733989,-1.5780327157947058,-0.5115423964185343,-0.7265662203625579,-1.0176635874662063,-1.2179562497317875,-1.6566023973011184,-1.6296678115170893,True,-0.2056326334475312,3.4416913763379854e-16,0.4264078422086801,-4.0371746350005693e-17,-1.0066992856382715,-1.2795210356878304,-2.284553193977355,-1.9623308710603773,0.09425781615390057,0.4264078422086801
-0.1595468057140967,-0.4985836716229547,-0.1825936020154015,-1.4502210152529578,-1.575631279043472,-0.243280887077681,-0.7248283869390385,-1.0079049545999146,-1.2179562497317875,-1.6582775126606442,-1.6296678115170893,True,1.571943918253943,3.4416913763379854e-16,1.1133982546559984,-4.0371746350005693e-17,-0.2025312172290032,-0.1084339860752156,0.041349379076526,-0.6037941141724122,0.09425781615390057,1.1133982546559984
-0.1736429635629473,-0.5038365527642611,-0.1961017675364392,-1.44780843777792,-1.583490526592965,-0.1271097388830294,-0.7264687539391929,-0.9828915011967888,-1.2179562497317875,-1.6558392929981078,-1.6296678115170893,True,0.3703865115412822,3.4416913763379854e-16,-7.656710514656253e-17,-0.8343270159064533,0.3335808283771756,0.6722907136665275,0.041349379076526,0.3018970570862312,0.09425781615390057,-0.06412455098348932
-0.1618955480128028,-0.4957221799506476,-0.1845916243487634,-1.4494224567302705,-1.579451746602253,-0.2398831236903724,-0.7264680887907168,-0.9704526943655598,-1.2179562497317875,-1.6604765247903486,-1.6296678115170893,True,1.2243516665912535,3.4416913763379854e-16,-7.656710514656253e-17,0.4784268256856064,0.3335808283771756,-0.1084339860752156,0.041349379076526,-0.1509485285430905,0.09425781615390057,-0.06412455098348932
-0.156993476021764,-0.4941449529931737,-0.1799109088219133,-1.4243634103848732,-1.557511347193251,-0.1060759655330226,-0.7222996919774303,-0.7538928812880388,-0.954805638986779,-1.6572772616736282,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-7.656710514656253e-17,0.1648091003158331,-0.4705872400320926,-1.2795210356878304,-1.3541921647558026,-1.056639699801734,0.09425781615390057,-0.06412455098348932
-0.1602997169550949,-0.4917263112225332,-0.1828323094059756,-1.4255677732088257,-1.5592578466486942,-0.1258153528307211,-0.7224444061142146,-0.7495004285355563,-0.954805638986779,-1.658850072599786,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-7.656710514656253e-17,0.4737433751408144,-0.2025312172290032,-0.4987963359460872,0.041349379076526,-0.6037941141724122,0.09425781615390057,-0.06412455098348932
-0.1648585463666036,-0.5091337188957341,-0.1882634785728834,-1.4630700790242896,-1.6023745519549422,-0.3246654101165527,-0.7271414407646938,-1.186142057790354,-1.2179562497317875,-1.6554628061854106,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-7.656710514656253e-17,2.031424334112365,0.0655248055740862,0.2819283637956559,0.041349379076526,-0.6037941141724122,0.09425781615390057,-0.06412455098348932
-0.1611944935643955,-0.5002988633574863,-0.1842470423964434,-1.4456092146782638,-1.5778144033627757,-0.2290426405022921,-0.7240786759200049,-0.944042433678378,-1.130239379483451,-1.6575185563805612,-1.6296678115170893,True,-0.7698310860544334,-1.4033105783439983,-7.656710514656253e-17,-0.536841175746519,0.3335808283771756,0.2819283637956559,0.041349379076526,0.754742642715553,-1.4033105783439983,-0.06412455098348932
-0.1590137919673945,-0.5028912385510882,-0.1823876132053887,-1.4430677218303425,-1.5772686222829495,-0.184224523441124,-0.7231901927572395,-0.9222147680054869,-1.130239379483451,-1.6572727487786412,-1.6296678115170893,True,-0.7698310860544334,-1.5687165827796112,-7.656710514656253e-17,1.5514573838368328,0.0655248055740862,-0.1084339860752156,-0.4238311355342501,0.3018970570862312,-1.5687165827796112,-0.06412455098348932
-0.1591086158167036,-0.4964579920949551,-0.1820409575402163,-1.4227824681887462,-1.5592578466486942,-0.1884312781111254,-0.72289743874129,-0.7108970625347095,-0.954805638986779,-1.660123235770857,-1.6296678115170893,True,-0.7698310860544334,3.4416913763379854e-16,-7.656710514656253e-17,-0.9229656539949236,-0.2025312172290032,0.6722907136665275,0.041349379076526,0.3018970570862312,0.09425781615390057,-0.06412455098348932
-0.1599709201963579,-0.5005202883083195,-0.1831203250799308,-1.4209409961294783,-1.558602909352903,-0.0978242544495587,-0.7224800802441497,-0.7178429765409946,-0.954805638986779,-1.6561976509515874,-1.6296678115170893,True,-0.7698310860544334,0.6438639724745184,-7.656710514656253e-17,-4.0371746350005693e-17,-0.4705872400320926,-0.8891586858169588,-0.8890116501450264,-0.6037941141724122,0.6438639724745184,-0.06412455098348932
-0.1606495033679759,-0.4967288118425128,-0.1834970495814641,-1.4178210887702305,-1.555655691521843,-0.1099591236899471,-0.7217112572922362,-0.7128497276841813,-0.954805638986779,-1.6558565053850454,-1.6296678115170893,True,-0.7698310860544334,-0.3193142093059929,-7.656710514656253e-17,-4.0371746350005693e-17,0.6016368511802651,0.6722907136665275,0.041349379076526,0.3018970570862312,-0.3193142093059929,-0.06412455098348932
-0.1543718682191867,-0.4917688929438473,-0.17730402135381,-1.4218121606060556,-1.557620503409216,-0.2018605334038219,-0.7217960637229394,-0.7144057722045994,-0.954805638986779,-1.6586230378648248,-1.6296678115170893,True,-0.7698310860544334,-1.2205302528482052,-7.656710514656253e-17,-4.0371746350005693e-17,0.6016368511802651,0.6722907136665275,0.5065298936873023,-0.1509485285430905,-1.2205302528482052,-0.06412455098348932
-0.1552781274039895,-0.4973811638130447,-0.1785292400308153,-1.419881193802436,-1.5520535363949917,-0.108988334150716,-0.7215637495318521,-0.7141808019124908,-0.954805638986779,-1.6569451057595797,-1.6296678115170893,True,-0.7698310860544334,-0.0998280608371553,-7.656710514656253e-17,-4.0371746350005693e-17,-0.4705872400320926,-0.1084339860752156,-0.4238311355342501,-0.1509485285430905,-0.0998280608371553,-0.06412455098348932
-0.1571155864214602,-0.4956813014981862,-0.1801287638776928,-1.419943550510426,-1.5516169115311311,-0.1966829891945896,-0.7213738939851556,-0.7174839034654955,-0.954805638986779,-1.6571486221064544,-1.6296678115170893,True,-0.7698310860544334,1.3708293406184704,-7.656710514656253e-17,-4.0371746350005693e-17,0.6016368511802651,0.6722907136665275,0.5065298936873023,0.754742642715553,1.3708293406184704,-0.06412455098348932
-0.1557716312134796,-0.4967884262523525,-0.1789496277085204,-1.4192856585441818,-1.5522718488269225,-0.5901763490962512,-0.7207022713972165,-0.7179421473226594,-0.954805638986779,-1.656797023978842,-1.6296678115170893,True,-0.7698310860544334,-0.6733011981523072,-7.656710514656253e-17,-4.0371746350005693e-17,0.3335808283771756,0.2819283637956559,0.041349379076526,0.3018970570862312,-0.6733011981523072,-0.06412455098348932
-0.159281224854899,-0.5003090829706017,-0.1824624972806171,-1.4179825759773856,-1.55096197423534,-0.1130332905641788,-0.7209400176341922,-0.7197688830878335,-0.954805638986779,-1.6529002542455302,-1.6296678115170893,True,-0.7698310860544334,1.5661436225857248,-7.656710514656253e-17,-4.0371746350005693e-17,-1.274755308441361,-1.2795210356878304,-0.8890116501450264,-1.056639699801734,1.5661436225857248,-0.06412455098348932
-0.1663937543644016,-0.4972908905638588,-0.1888949241364627,-1.4191364552511645,-1.555109910442017,-0.1207996068780274,-0.7228565099383935,-0.7160178687260067,-0.954805638986779,-1.6559742467767349,-1.6296678115170893,True,0.2461095024449713,3.4416913763379854e-16,-7.656710514656253e-17,-4.0371746350005693e-17,0.8696928739833545,0.2819283637956559,1.9020714375196308,1.207588228344875,0.09425781615390057,-0.06412455098348932
-0.1613203080207053,-0.4922100395766614,-0.1838173230109024,-1.4215708868628545,-1.5545641293621912,-0.1183726330299496,-0.7227525915748099,-0.7004828484041945,-0.954805638986779,-1.6587939396139149,-1.6296678115170893,True,2.205788612462377,3.4416913763379854e-16,-7.656710514656253e-17,-4.0371746350005693e-17,0.3335808283771756,0.6722907136665275,0.5065298936873023,-0.1509485285430905,0.09425781615390057,-0.06412455098348932
-0.1470274647656706,-0.4900179325634119,-0.1703326595688592,-1.4250925588951069,-1.5542366607142952,-0.5341941523339261,-0.7206181079433732,-0.7144273715967357,-0.954805638986779,-1.6611038347084948,-1.6296678115170893,True,0.1304584040057309,3.4416913763379854e-16,-7.656710514656253e-17,-4.0371746350005693e-17,-1.81086735404754,-0.4987963359460872,-0.4238311355342501,0.754742642715553,0.09425781615390057,-0.06412455098348932
-0.1503306189851568,-0.4954343275145644,-0.1737811288362596,-1.4232319590392912,-1.5521626926109569,-0.2924675570653889,-0.7205888635820407,-0.7188429671607534,-0.954805638986779,-1.6587483245316998,-1.6296678115170893,True,1.2010297599999151,3.4416913763379854e-16,-7.656710514656253e-17,-4.0371746350005693e-17,0.8696928739833545,1.453015413408271,0.9717104082980784,1.207588228344875,0.09425781615390057,-0.06412455098348932
-0.1712676755251768,-0.5044820916593827,-0.1939290924983908,-1.4229499986295842,-1.5571838785453551,-0.1800177687711228,-0.7254771949342472,-0.7154201678902803,-0.954805638986779,-1.6542149236238688,-1.6296678115170893,True,-0.4714384729542937,3.4416913763379854e-16,-7.656710514656253e-17,-4.0371746350005693e-17,-0.4705872400320926,-0.1084339860752156,-0.4238311355342501,-0.6037941141724122,0.09425781615390057,-0.06412455098348932
-0.1550865042085108,-0.493148540714424,-0.1780641523205125,-1.4225937280894276,-1.5545641293621912,-0.3175462868288582,-0.7211022695191301,-0.711562632610721,-0.954805638986779,-1.6569746326403312,-1.6296678115170893,True,-0.3235200790941603,3.4416913763379854e-16,-7.656710514656253e-17,-4.0371746350005693e-17,0.3335808283771756,0.6722907136665275,0.5065298936873023,0.3018970570862312,0.09425781615390057,-0.06412455098348932
-0.1432488331455473,-0.4912766482454564,-0.1668920243277905,-1.423452661070996,-1.554018348282365,-0.1593075919341933,-0.7200251724201575,-0.7005191731290163,-0.954805638986779,-1.6589574875477058,-1.6296678115170893,True,0.954712089014682,3.4416913763379854e-16,-7.656710514656253e-17,-4.0371746350005693e-17,0.0655248055740862,0.6722907136665275,0.5065298936873023,0.754742642715553,0.09425781615390057,-0.06412455098348932
-0.2817862300489835,-0.5549022562329728,-0.3004622884875209,-1.6344620196401625,-1.6759458415154769,-0.6527922743766554,-0.8189261436754413,-1.3720308061694375,-1.0425225092351151,-1.7540164531049254,-1.936858572343124,False,0.6630285175367082,-0.50589795097115,1.456893460879657,-0.5590442005514588,1.6738609423926227,1.8433777632791424,1.436890922908855,0.754742642715553,-0.0,0.0
-0.2872294647112744,-0.554074467570627,-0.3054852818412994,-1.673339103576177,-1.72506613869981,-0.700360961798978,-0.8213647553617691,-1.9812386234139856,-2.0951249522151487,-1.755317639956903,-1.936858572343124,False,0.030781214190695,-0.2115212727149528,1.456893460879657,-0.9878401170968568,0.6016368511802651,1.8433777632791424,0.9717104082980784,0.3018970570862312,-0.0,0.0
-0.8746588897815482,-0.8588062979827955,-0.8742165844796193,-1.6929127565835849,-1.7485347251323249,-0.6327292905658799,-0.8693814469343192,-2.08976165301093,-2.358275562960157,-1.7615506125253069,-1.9927114379478572,False,0.583797930760654,-0.3415617188876609,-1.2910681889096152,0.6234403314428688,1.137748896786444,1.8433777632791424,1.9020714375196308,1.207588228344875,-0.0,-0.0
-0.426957221941779,-0.6265553703226219,-0.4407652070416279,-1.6884731182240935,-1.7396930716391446,-0.580630251960479,-0.8337792195494881,-2.153601726290259,-2.358275562960157,-1.7567579303485803,-1.936858572343124,False,0.2777378415208962,-1.2089829755373829,0.7699030484323393,-0.7973797949419834,0.6016368511802651,0.6722907136665275,0.5065298936873023,-0.1509485285430905,-0.0,0.0
-0.3665298596897011,-0.5918444543762266,-0.3820337420463022,-1.6924304123811549,-1.7451508824374038,-0.7362801747505276,-0.8292674287496044,-2.179359295939749,-2.445992433208493,-1.755096743647618,-1.936858572343124,False,0.740661713450342,1.2195776426845548,1.1133982546559984,-0.8124709133640908,0.6016368511802651,-0.4987963359460872,-0.4238311355342501,0.3018970570862312,0.0,0.0
-0.7821824246170979,-0.8095647954551796,-0.7845978577842603,-1.4599206211411104,-1.6226776081244665,-0.0130419680233781,-0.8394393005069036,-1.4364113532020455,-1.3933899902284597,-1.5967175257899109,-1.6296678115170893,True,1.2486320077000443,0.9576788042642916,-0.947572982685956,-0.9536682742330044,0.0655248055740862,1.0626530635373992,0.5065298936873023,1.6604338139741963,0.9576788042642916,-0.947572982685956
-0.1577819462062532,-0.4878428582386881,-0.1802203528620107,-1.4433587188534005,-1.5914589303584237,-0.2319550091199851,-0.7238068962526683,-0.9741870414640252,-1.130239379483451,-1.6583721476189164,-1.6296678115170893,True,0.505525778502052,-0.5152654539183831,1.456893460879657,1.1226614672914348,0.8696928739833545,0.6722907136665275,0.9717104082980784,0.754742642715553,-0.5152654539183831,1.456893460879657
-0.8660232521925187,-0.8542210982316941,-0.8658486922947947,-1.402757088427368,-1.5701734682452126,0.0520009311051036,-0.8548777070399227,-0.9271632539685808,-1.130239379483451,-1.5522365279258932,-1.6296678115170893,True,1.967457895789246,1.2385999599536943,-1.2910681889096152,-0.1538389978613092,1.6738609423926227,0.6722907136665275,-1.3541921647558026,-1.9623308710603773,1.2385999599536943,-1.2910681889096152
-0.8671517547741395,-0.8551255339924054,-0.8669628521279228,-1.4038925907815565,-1.574648873099785,0.043587421765101,-0.8550976272977389,-0.9356194483148657,-1.130239379483451,-1.5479841588518526,-1.6296678115170893,True,-0.0541999796900728,1.3918047985298934,-1.2910681889096152,-0.8818553658795274,1.137748896786444,1.453015413408271,0.5065298936873023,-1.056639699801734,1.3918047985298934,-1.2910681889096152
-0.2491454658268599,-0.53409853046776,-0.2685986536527795,-1.44114668611117,-1.5736664671560985,-0.3431104113619431,-0.7410128018312413,-0.9074670354063088,-1.130239379483451,-1.6557591563351677,-1.6296678115170893,True,1.807079853202233,-0.8438447603411307,1.1133982546559984,-0.6178475240582912,-2.078923376850629,-0.8891586858169588,-0.4238311355342501,-0.6037941141724122,-0.8438447603411307,1.1133982546559984
